StoreID,StoreName,Street,City,State,StoreTiminings,Phone,PostCode,StoreURL,Latitude,Longitude
3734,Petco,528 Gateway Drive,Brooklyn,NY,Monday : 9am - 9pm | Tuesday : 9am - 9pm | Wednesday : 9am - 9pm | Thursday : 9am - 9pm | Friday : 9am - 9pm | Saturday : 9am - 9pm | Sunday : 9am - 9pm,(718) 647-2604,11239,https://stores.petco.com/ny/brooklyn/pet-supplies-brooklyn-ny-3734.html,40.6518,-73.8692
2714,Petco,2343 Utica Ave,Brooklyn,NY,Monday : 9am - 9pm | Tuesday : 9am - 9pm | Wednesday : 9am - 9pm | Thursday : 9am - 9pm | Friday : 9am - 9pm | Saturday : 9am - 9pm | Sunday : 9am - 9pm,(718) 338-3896,11234,https://stores.petco.com/ny/brooklyn/pet-supplies-brooklyn-ny-2714.html,40.6142,-73.9263
717,Petco,157-20 Cross Bay Blvd.,Howard Beach,NY,Monday : 9am - 9pm | Tuesday : 9am - 9pm | Wednesday : 9am - 9pm | Thursday : 9am - 9pm | Friday : 9am - 9pm | Saturday : 9am - 9pm | Sunday : 9am - 9pm,(718) 845-3331,11414,https://stores.petco.com/ny/howardbeach/pet-supplies-howardbeach-ny-717.html,40.662,-73.8407
3824,Petco,18 Teterboro Landing Drive,Teterboro,NJ,Monday : 9am - 8pm | Tuesday : 9am - 8pm | Wednesday : 9am - 8pm | Thursday : 9am - 8pm | Friday : 9am - 8pm | Saturday : 9am - 8pm | Sunday : 10am - 7pm,(201) 426-9078,07608,https://stores.petco.com/nj/teterboro/pet-supplies-teterboro-nj-3824.html,40.861213,-74.062185
3752,Petco,815 Hutchinson River Pkwy,Bronx,NY,Monday : 9am - 8pm | Tuesday : 9am - 8pm | Wednesday : 9am - 8pm | Thursday : 9am - 8pm | Friday : 9am - 8pm | Saturday : 9am - 8pm | Sunday : 10am - 7pm,(718) 239-2715,10465,https://stores.petco.com/ny/bronx/pet-supplies-bronx-ny-3752.html,40.822498,-73.836393
3711,Petco,2601 86th Street,Brooklyn,NY,Monday : 9am - 9pm | Tuesday : 9am - 9pm | Wednesday : 9am - 9pm | Thursday : 9am - 9pm | Friday : 9am - 9pm | Saturday : 9am - 9pm | Sunday : 9am - 9pm,(718) 266-1206,11223,https://stores.petco.com/ny/brooklyn/pet-supplies-brooklyn-ny-3711.html,40.5967,-73.9851
5726,Unleashed,61-23 190th Street,Fresh Meadows,NY,Monday : 10am - 7pm | Tuesday : 10am - 7pm | Wednesday : 10am - 7pm | Thursday : 10am - 7pm | Friday : 10am - 7pm | Saturday : 10am - 7pm | Sunday : 10am - 7pm,(718) 454-3259,11365,https://stores.petco.com/ny/freshmeadows/pet-supplies-freshmeadows-ny-5726.html,40.7409,-73.7846
1862,Petco,1610 Ave Y,Brooklyn,NY,Monday : 9am - 9pm | Tuesday : 9am - 9pm | Wednesday : 9am - 9pm | Thursday : 9am - 9pm | Friday : 9am - 9pm | Saturday : 9am - 9pm | Sunday : 9am - 9pm,(718) 743-2147,11235,https://stores.petco.com/ny/brooklyn/pet-supplies-brooklyn-ny-1862.html,40.5902,-73.9536
3751,Petco,193 West 237th Street,Bronx,NY,Monday : 9am - 8pm | Tuesday : 9am - 8pm | Wednesday : 9am - 8pm | Thursday : 9am - 8pm | Friday : 9am - 8pm | Saturday : 9am - 8pm | Sunday : 10am - 7pm,(718) 796-0604,10463,https://stores.petco.com/ny/bronx/pet-supplies-bronx-ny-3751.html,40.8843,-73.9008
1865,Petco,780 Rte 3 West,Clifton,NJ,Monday : 9am - 8pm | Tuesday : 9am - 8pm | Wednesday : 9am - 8pm | Thursday : 9am - 8pm | Friday : 9am - 8pm | Saturday : 9am - 8pm | Sunday : 10am - 7pm,(973) 472-3344,07012,https://stores.petco.com/nj/clifton/pet-supplies-clifton-nj-1865.html,40.8368,-74.1533
3780,Petco,1750 East Gun Hill Rd.,Bronx,NY,Monday : 9am - 8pm | Tuesday : 9am - 8pm | Wednesday : 9am - 8pm | Thursday : 9am - 8pm | Friday : 9am - 8pm | Saturday : 9am - 8pm | Sunday : 10am - 7pm,(718) 530-7334,10469,https://stores.petco.com/ny/bronx/pet-supplies-bronx-ny-3780.html,40.86320122,-73.83454249
